user_id,score,n_leaf,rank,dissolve_how,score_col,selected
209473,8.844433191691886e-05,3,1,sum,tau2,1
42333,8.039531589685427e-05,5,2,sum,tau2,1
677651,7.7715073173273e-05,2,3,sum,tau2,1
377967,7.574161693461883e-05,1,4,sum,tau2,1
840347,7.56286807074683e-05,1,5,sum,tau2,1
251310,7.496872146925855e-05,1,6,sum,tau2,1
288680,7.358623374658564e-05,1,7,sum,tau2,1
164355,7.221995673441357e-05,1,8,sum,tau2,1
138499,7.210625489865167e-05,1,9,sum,tau2,1
112936,7.19650171280305e-05,2,10,sum,tau2,1
462613,7.133502568011843e-05,1,11,sum,tau2,1
247730,7.129295533010475e-05,1,12,sum,tau2,1
974063,7.074219870339283e-05,1,13,sum,tau2,1
590606,7.062827443861218e-05,1,14,sum,tau2,1
635752,7.02321012516663e-05,2,15,sum,tau2,1
83014,7.008972002972952e-05,1,16,sum,tau2,1
131619,7.002771684164302e-05,3,17,sum,tau2,1
270628,6.972661531252946e-05,2,18,sum,tau2,1
233910,6.966758951390538e-05,1,19,sum,tau2,1
168989,6.932051967439563e-05,1,20,sum,tau2,1
29401,6.794272958434797e-05,1,21,sum,tau2,1
26034,6.785113314719189e-05,1,22,sum,tau2,1
181495,6.757310421142654e-05,1,23,sum,tau2,1
132675,6.70242604616689e-05,1,24,sum,tau2,1
541991,6.679821867804097e-05,1,25,sum,tau2,1
977742,6.677082943853568e-05,1,26,sum,tau2,1
178812,6.64439290425421e-05,1,27,sum,tau2,1
660151,6.55161962496312e-05,1,28,sum,tau2,1
533492,6.471491435849826e-05,1,29,sum,tau2,1
601256,6.467923985105458e-05,3,30,sum,tau2,1
925992,6.337484715732455e-05,1,31,sum,tau2,1
9812,6.213467310418782e-05,2,32,sum,tau2,1
107108,6.141438554313463e-05,3,33,sum,tau2,1
788351,6.118649334154708e-05,3,34,sum,tau2,1
101832,6.034262108305285e-05,2,35,sum,tau2,1
569259,6.015217523398517e-05,1,36,sum,tau2,1
24913,5.955645317716168e-05,2,37,sum,tau2,1
457181,5.880172722811876e-05,1,38,sum,tau2,1
936793,5.82923560324899e-05,1,39,sum,tau2,1
156024,5.786101394479916e-05,1,40,sum,tau2,1
806648,5.741881461139602e-05,2,41,sum,tau2,1
790477,5.736635953888178e-05,1,42,sum,tau2,1
736018,5.685845685211051e-05,3,43,sum,tau2,1
841511,5.68556755357872e-05,1,44,sum,tau2,1
700265,5.684746007227145e-05,1,45,sum,tau2,1
897379,5.6630641795767306e-05,4,46,sum,tau2,1
508108,5.6356648631440145e-05,1,47,sum,tau2,1
47777,5.589229919454815e-05,1,48,sum,tau2,1
447593,5.502209704475997e-05,2,49,sum,tau2,1
76896,5.4958921659950634e-05,1,50,sum,tau2,1
462793,5.4927122263348125e-05,2,51,sum,tau2,0
473250,5.492535622132802e-05,1,52,sum,tau2,0
905701,5.4676251311532446e-05,1,53,sum,tau2,0
108581,5.4676251311532446e-05,1,54,sum,tau2,0
355776,5.435264170600787e-05,2,55,sum,tau2,0
925158,5.4262591665203576e-05,1,56,sum,tau2,0
829018,5.286465966241282e-05,1,57,sum,tau2,0
917128,5.244358996700778e-05,1,58,sum,tau2,0
22303,5.1690246746561715e-05,1,59,sum,tau2,0
891116,5.113729943827671e-05,3,60,sum,tau2,0
971292,5.094248150273068e-05,2,61,sum,tau2,0
482579,5.085596095665481e-05,1,62,sum,tau2,0
685458,5.062763665661816e-05,2,63,sum,tau2,0
870651,5.029114539831898e-05,2,64,sum,tau2,0
168370,5.021613754517596e-05,1,65,sum,tau2,0
520440,4.985963262223228e-05,2,66,sum,tau2,0
625667,4.899881669696932e-05,2,67,sum,tau2,0
150215,4.8648633196880466e-05,1,68,sum,tau2,0
302436,4.864399110508099e-05,3,69,sum,tau2,0
774918,4.816117997770947e-05,1,70,sum,tau2,0
771883,4.806445610189956e-05,1,71,sum,tau2,0
680794,4.801470116490742e-05,1,72,sum,tau2,0
477160,4.773281149911462e-05,1,73,sum,tau2,0
279100,4.730689171193316e-05,3,74,sum,tau2,0
987010,4.690571165195468e-05,1,75,sum,tau2,0
286057,4.6895620823491225e-05,2,76,sum,tau2,0
499794,4.629092822999425e-05,1,77,sum,tau2,0
587033,4.591791592793337e-05,1,78,sum,tau2,0
303160,4.5858777824984245e-05,1,79,sum,tau2,0
395819,4.528595385293884e-05,2,80,sum,tau2,0
966134,4.5227133830894255e-05,1,81,sum,tau2,0
9429,4.4707294308740163e-05,1,82,sum,tau2,0
684625,4.467048325335304e-05,2,83,sum,tau2,0
129291,4.465531142922538e-05,1,84,sum,tau2,0
499796,4.38212046640738e-05,3,85,sum,tau2,0
260167,4.3191213844461555e-05,1,86,sum,tau2,0
367054,4.304008459370325e-05,1,87,sum,tau2,0
363015,4.302229369982647e-05,1,88,sum,tau2,0
424333,4.2243164579657996e-05,3,89,sum,tau2,0
1000342,4.221128428204992e-05,1,90,sum,tau2,0
989365,4.21850803362609e-05,1,91,sum,tau2,0
897372,4.21850803362609e-05,1,92,sum,tau2,0
890298,4.2164087747895245e-05,1,93,sum,tau2,0
220129,4.21306689612131e-05,1,94,sum,tau2,0
297680,4.2101575659821795e-05,1,95,sum,tau2,0
889433,4.192974149692485e-05,1,96,sum,tau2,0
318,4.182776298968206e-05,3,97,sum,tau2,0
24717,4.1532458391690824e-05,4,98,sum,tau2,0
944569,4.136366606502625e-05,1,99,sum,tau2,0
500173,4.134225326853586e-05,6,100,sum,tau2,0
994892,4.123421028685565e-05,1,101,sum,tau2,0
392620,4.118979428255003e-05,1,102,sum,tau2,0
538314,4.1179974186180015e-05,1,103,sum,tau2,0
258279,4.111894018529545e-05,1,104,sum,tau2,0
219968,4.076610468050244e-05,1,105,sum,tau2,0
812462,4.035196611844641e-05,2,106,sum,tau2,0
752038,4.0351244801357984e-05,3,107,sum,tau2,0
570406,4.0202638728753854e-05,1,108,sum,tau2,0
903345,3.9737874468932496e-05,1,109,sum,tau2,0
919023,3.96497070309228e-05,2,110,sum,tau2,0
565084,3.95281522326389e-05,1,111,sum,tau2,0
520924,3.9522461118983795e-05,1,112,sum,tau2,0
782335,3.917330382771157e-05,1,113,sum,tau2,0
402791,3.9014277675262554e-05,1,114,sum,tau2,0
453058,3.899952039325915e-05,1,115,sum,tau2,0
58415,3.8969571706479045e-05,1,116,sum,tau2,0
592827,3.8895825400136904e-05,1,117,sum,tau2,0
559235,3.88207696527824e-05,2,118,sum,tau2,0
576660,3.8525589119976734e-05,1,119,sum,tau2,0
543167,3.836361536280416e-05,1,120,sum,tau2,0
76570,3.788420619920699e-05,1,121,sum,tau2,0
32888,3.7693326426283796e-05,1,122,sum,tau2,0
863245,3.761785033751594e-05,3,123,sum,tau2,0
886742,3.753721653546071e-05,3,124,sum,tau2,0
918495,3.752335665936619e-05,1,125,sum,tau2,0
922766,3.7340131802387924e-05,1,126,sum,tau2,0
73947,3.697182216591023e-05,1,127,sum,tau2,0
638979,3.6745072091208825e-05,1,128,sum,tau2,0
811816,3.631021422519565e-05,1,129,sum,tau2,0
132778,3.494652867748284e-05,1,130,sum,tau2,0
174799,3.49450372168936e-05,1,131,sum,tau2,0
133948,3.422476458265119e-05,3,132,sum,tau2,0
874325,3.420480271358997e-05,2,133,sum,tau2,0
817356,3.339907861954538e-05,1,134,sum,tau2,0
994026,3.339773224403524e-05,1,135,sum,tau2,0
37492,3.316516942653629e-05,1,136,sum,tau2,0
568571,3.287052511209248e-05,1,137,sum,tau2,0
435615,3.248462314964406e-05,2,138,sum,tau2,0
787698,3.2124934777218446e-05,1,139,sum,tau2,0
888085,3.206963404795626e-05,1,140,sum,tau2,0
101445,3.1742385362179764e-05,2,141,sum,tau2,0
977550,3.16319307633891e-05,1,142,sum,tau2,0
502457,3.16052925179655e-05,1,143,sum,tau2,0
944909,3.151678569487516e-05,2,144,sum,tau2,0
320934,3.137504766005668e-05,2,145,sum,tau2,0
314090,3.127780895645605e-05,1,146,sum,tau2,0
151572,3.127780895645605e-05,1,147,sum,tau2,0
558501,3.126500208176773e-05,2,148,sum,tau2,0
39088,3.1185355507050576e-05,2,149,sum,tau2,0
17741,3.084181060982694e-05,1,150,sum,tau2,0
626523,3.069532231070783e-05,1,151,sum,tau2,0
924816,3.06318459190937e-05,1,152,sum,tau2,0
700906,3.025375360831998e-05,1,153,sum,tau2,0
34996,3.0000412420138524e-05,3,154,sum,tau2,0
152531,2.9985084587533424e-05,4,155,sum,tau2,0
831853,2.9887395961439293e-05,1,156,sum,tau2,0
873174,2.9846136525717105e-05,3,157,sum,tau2,0
908889,2.9844691839730095e-05,1,158,sum,tau2,0
356312,2.9844691839730095e-05,1,159,sum,tau2,0
980069,2.9843836664523828e-05,1,160,sum,tau2,0
670051,2.984295755675351e-05,1,161,sum,tau2,0
154406,2.9761964459302354e-05,1,162,sum,tau2,0
5672,2.9683353912945713e-05,1,163,sum,tau2,0
481376,2.965739931829118e-05,1,164,sum,tau2,0
425600,2.921077056359841e-05,1,165,sum,tau2,0
15311,2.872082068647805e-05,1,166,sum,tau2,0
139954,2.867674515730735e-05,1,167,sum,tau2,0
976395,2.8007439847949853e-05,1,168,sum,tau2,0
680085,2.786793134234233e-05,1,169,sum,tau2,0
749371,2.7856844479833466e-05,1,170,sum,tau2,0
250341,2.7584611732299817e-05,4,171,sum,tau2,0
295463,2.7171671866283543e-05,2,172,sum,tau2,0
639600,2.7057430659517784e-05,1,173,sum,tau2,0
532505,2.6738593726924508e-05,4,174,sum,tau2,0
232872,2.6702131622246105e-05,1,175,sum,tau2,0
168799,2.6432242907564584e-05,1,176,sum,tau2,0
672676,2.6429468776525068e-05,3,177,sum,tau2,0
657042,2.6352651164501576e-05,1,178,sum,tau2,0
665959,2.633073505432573e-05,1,179,sum,tau2,0
413985,2.6310910939331586e-05,3,180,sum,tau2,0
838316,2.619328762546259e-05,3,181,sum,tau2,0
8357,2.6023381405717588e-05,2,182,sum,tau2,0
309565,2.599032219971124e-05,1,183,sum,tau2,0
392106,2.5981514114153465e-05,1,184,sum,tau2,0
995171,2.5618791250432983e-05,2,185,sum,tau2,0
263111,2.5551637463581395e-05,1,186,sum,tau2,0
524377,2.5084249039396675e-05,1,187,sum,tau2,0
922491,2.485847645679709e-05,1,188,sum,tau2,0
46687,2.4819388499513654e-05,1,189,sum,tau2,0
231120,2.4757107433547403e-05,1,190,sum,tau2,0
848393,2.4713356343791347e-05,1,191,sum,tau2,0
422846,2.4662341860966136e-05,2,192,sum,tau2,0
104805,2.4439881179078602e-05,2,193,sum,tau2,0
33922,2.4209893517165183e-05,1,194,sum,tau2,0
617492,2.4184362613218326e-05,2,195,sum,tau2,0
932427,2.4117506874864573e-05,2,196,sum,tau2,0
910318,2.3866870550204784e-05,1,197,sum,tau2,0
364448,2.3848365575890106e-05,1,198,sum,tau2,0
831302,2.382836199574313e-05,1,199,sum,tau2,0
755815,2.3782403285541653e-05,2,200,sum,tau2,0
112848,2.365155311255417e-05,2,201,sum,tau2,0
992699,2.362451925468692e-05,2,202,sum,tau2,0
42183,2.3608585524213738e-05,2,203,sum,tau2,0
941735,2.352294325502699e-05,2,204,sum,tau2,0
100403,2.3501259127021785e-05,1,205,sum,tau2,0
465113,2.3487648372002122e-05,1,206,sum,tau2,0
711884,2.323863074494709e-05,1,207,sum,tau2,0
580187,2.3187349446525553e-05,3,208,sum,tau2,0
374516,2.308626681555307e-05,1,209,sum,tau2,0
458140,2.30028205768489e-05,1,210,sum,tau2,0
446946,2.273279718036603e-05,2,211,sum,tau2,0
559966,2.2631245701748854e-05,1,212,sum,tau2,0
615050,2.2504017653776177e-05,1,213,sum,tau2,0
906225,2.24488379260096e-05,1,214,sum,tau2,0
211619,2.2426419097244073e-05,1,215,sum,tau2,0
865555,2.233520604686164e-05,3,216,sum,tau2,0
820887,2.219728681329209e-05,1,217,sum,tau2,0
278026,2.2173467239052322e-05,1,218,sum,tau2,0
226166,2.1971784853383507e-05,2,219,sum,tau2,0
1676,2.191414842246746e-05,5,220,sum,tau2,0
114193,2.1913931216037453e-05,2,221,sum,tau2,0
129292,2.1784635019591852e-05,1,222,sum,tau2,0
648620,2.1702588736578203e-05,1,223,sum,tau2,0
862427,2.1479474745574025e-05,1,224,sum,tau2,0
611565,2.1479474745574025e-05,1,225,sum,tau2,0
987906,2.135264895695047e-05,1,226,sum,tau2,0
884488,2.1266729559911936e-05,1,227,sum,tau2,0
570677,2.1147414976520953e-05,2,228,sum,tau2,0
453400,2.1137423453204665e-05,1,229,sum,tau2,0
631102,2.1048914488055854e-05,1,230,sum,tau2,0
208740,2.084707256001785e-05,2,231,sum,tau2,0
648708,2.0824429194643712e-05,2,232,sum,tau2,0
797354,2.0823195304019055e-05,1,233,sum,tau2,0
692417,2.0688007485103438e-05,1,234,sum,tau2,0
534828,2.06395736003032e-05,1,235,sum,tau2,0
221002,2.0554852792097284e-05,1,236,sum,tau2,0
101444,2.0462611295859118e-05,1,237,sum,tau2,0
58604,2.0462611295859118e-05,1,238,sum,tau2,0
334789,2.042206398775245e-05,1,239,sum,tau2,0
868148,2.029431519843187e-05,1,240,sum,tau2,0
408888,2.0290564660751025e-05,1,241,sum,tau2,0
853408,2.01686431406544e-05,1,242,sum,tau2,0
738218,2.011824484064812e-05,1,243,sum,tau2,0
432576,2.0115335062326036e-05,1,244,sum,tau2,0
350261,2.0018840944708092e-05,1,245,sum,tau2,0
145457,1.9993041949306364e-05,2,246,sum,tau2,0
799321,1.9714793370273135e-05,1,247,sum,tau2,0
398700,1.970304260735084e-05,1,248,sum,tau2,0
381607,1.9506295741922335e-05,1,249,sum,tau2,0
920442,1.9436308207342712e-05,1,250,sum,tau2,0
164314,1.9433952786606544e-05,1,251,sum,tau2,0
617230,1.9116887853969704e-05,2,252,sum,tau2,0
114188,1.9028870443509526e-05,4,253,sum,tau2,0
387079,1.9012243079917076e-05,1,254,sum,tau2,0
246548,1.898739427095747e-05,1,255,sum,tau2,0
270971,1.8866218802840045e-05,1,256,sum,tau2,0
950832,1.8850625550273884e-05,1,257,sum,tau2,0
403418,1.883852131287266e-05,1,258,sum,tau2,0
359408,1.8788694915042617e-05,1,259,sum,tau2,0
234604,1.8788694915042617e-05,1,260,sum,tau2,0
681955,1.8708010628338542e-05,2,261,sum,tau2,0
695376,1.869026240407349e-05,1,262,sum,tau2,0
278025,1.8641661693518242e-05,2,263,sum,tau2,0
69598,1.8608155607019253e-05,2,264,sum,tau2,0
581502,1.8599101890791803e-05,1,265,sum,tau2,0
109969,1.8502028072694207e-05,1,266,sum,tau2,0
946911,1.8466814369109083e-05,3,267,sum,tau2,0
886831,1.8459025610603086e-05,1,268,sum,tau2,0
275743,1.8386514669217617e-05,3,269,sum,tau2,0
993732,1.837179380691942e-05,1,270,sum,tau2,0
320935,1.8243133550907486e-05,3,271,sum,tau2,0
447507,1.822750520549575e-05,2,272,sum,tau2,0
713983,1.822612777033714e-05,1,273,sum,tau2,0
857132,1.8211766309111414e-05,1,274,sum,tau2,0
658006,1.8211766309111414e-05,1,275,sum,tau2,0
818255,1.812801807633582e-05,2,276,sum,tau2,0
499236,1.8118717217273515e-05,5,277,sum,tau2,0
92297,1.8065378060096996e-05,2,278,sum,tau2,0
464152,1.8037003827827412e-05,1,279,sum,tau2,0
89945,1.801285104898022e-05,3,280,sum,tau2,0
366529,1.7887006127186205e-05,1,281,sum,tau2,0
68908,1.7881961763375666e-05,2,282,sum,tau2,0
974064,1.7737222576985288e-05,1,283,sum,tau2,0
405741,1.7684994665215714e-05,1,284,sum,tau2,0
927790,1.7658095712070183e-05,3,285,sum,tau2,0
277853,1.754661324520925e-05,2,286,sum,tau2,0
515270,1.75362055089806e-05,1,287,sum,tau2,0
317105,1.7499640491345212e-05,3,288,sum,tau2,0
260169,1.7340460993101626e-05,2,289,sum,tau2,0
164045,1.729989301958697e-05,1,290,sum,tau2,0
735123,1.729894886223293e-05,3,291,sum,tau2,0
10591,1.7296243826306434e-05,2,292,sum,tau2,0
284999,1.72958510587779e-05,1,293,sum,tau2,0
683120,1.72958510587779e-05,1,294,sum,tau2,0
527123,1.713384018363819e-05,1,295,sum,tau2,0
688405,1.708717757665116e-05,1,296,sum,tau2,0
436263,1.6951682697647597e-05,2,297,sum,tau2,0
996307,1.6941295360770414e-05,1,298,sum,tau2,0
721917,1.693255276314171e-05,1,299,sum,tau2,0
18726,1.6850181805489106e-05,1,300,sum,tau2,0
693066,1.6819672261281534e-05,1,301,sum,tau2,0
207185,1.6819672261281534e-05,1,302,sum,tau2,0
413897,1.6774659130757257e-05,1,303,sum,tau2,0
244153,1.6675638021171504e-05,1,304,sum,tau2,0
659353,1.6636073190207643e-05,1,305,sum,tau2,0
841636,1.6545538334576334e-05,1,306,sum,tau2,0
15242,1.6527102010428722e-05,1,307,sum,tau2,0
225741,1.636809325309952e-05,1,308,sum,tau2,0
466478,1.6342676954939005e-05,1,309,sum,tau2,0
912373,1.629844611056422e-05,2,310,sum,tau2,0
929482,1.629764569212309e-05,1,311,sum,tau2,0
933559,1.626504543735059e-05,2,312,sum,tau2,0
58307,1.6221903985391157e-05,1,313,sum,tau2,0
657999,1.6189378886609313e-05,1,314,sum,tau2,0
66583,1.6165270804226278e-05,1,315,sum,tau2,0
904354,1.6104630322603232e-05,1,316,sum,tau2,0
462946,1.587795576559585e-05,1,317,sum,tau2,0
332552,1.5807154783611316e-05,1,318,sum,tau2,0
436793,1.5799281207346775e-05,1,319,sum,tau2,0
102460,1.576461775868584e-05,1,320,sum,tau2,0
615722,1.568114008534739e-05,1,321,sum,tau2,0
181480,1.563343769683252e-05,2,322,sum,tau2,0
88823,1.533201436445062e-05,2,323,sum,tau2,0
498375,1.5310391777737602e-05,2,324,sum,tau2,0
924105,1.5145664397744495e-05,1,325,sum,tau2,0
535818,1.5145515878022163e-05,2,326,sum,tau2,0
95491,1.511129505559588e-05,1,327,sum,tau2,0
691615,1.5019305479634206e-05,2,328,sum,tau2,0
769467,1.4937375578882821e-05,2,329,sum,tau2,0
250344,1.4772364894855532e-05,1,330,sum,tau2,0
826919,1.4771232409835539e-05,1,331,sum,tau2,0
127158,1.4728426773122257e-05,2,332,sum,tau2,0
80916,1.4724088984479089e-05,2,333,sum,tau2,0
527897,1.470405704973709e-05,1,334,sum,tau2,0
767272,1.4663591581222916e-05,3,335,sum,tau2,0
144558,1.4639222410489177e-05,3,336,sum,tau2,0
718619,1.4595305735842654e-05,1,337,sum,tau2,0
205981,1.4587838254091487e-05,1,338,sum,tau2,0
149045,1.4455969530770596e-05,3,339,sum,tau2,0
991925,1.4416139290964973e-05,2,340,sum,tau2,0
818356,1.428256104069814e-05,1,341,sum,tau2,0
914632,1.4272888803265366e-05,1,342,sum,tau2,0
829891,1.4272888803265366e-05,1,343,sum,tau2,0
232712,1.4257082319715832e-05,1,344,sum,tau2,0
515503,1.4239080466505526e-05,1,345,sum,tau2,0
327264,1.4239080466505526e-05,1,346,sum,tau2,0
865029,1.4174206653216859e-05,1,347,sum,tau2,0
719142,1.4102186359720954e-05,1,348,sum,tau2,0
838305,1.405568859327511e-05,1,349,sum,tau2,0
768435,1.3996300881429842e-05,1,350,sum,tau2,0
499793,1.3974028269789545e-05,3,351,sum,tau2,0
232900,1.3919543794683064e-05,2,352,sum,tau2,0
843923,1.3710428175162465e-05,2,353,sum,tau2,0
600635,1.3667668752525535e-05,2,354,sum,tau2,0
39712,1.3660606658788393e-05,1,355,sum,tau2,0
565045,1.360800421266953e-05,1,356,sum,tau2,0
993370,1.3569842390956776e-05,2,357,sum,tau2,0
533496,1.3451467218051486e-05,1,358,sum,tau2,0
20798,1.3429436689715363e-05,1,359,sum,tau2,0
776421,1.3423528757943495e-05,2,360,sum,tau2,0
611725,1.3421486484400296e-05,6,361,sum,tau2,0
963814,1.3363932473351456e-05,1,362,sum,tau2,0
269164,1.3360277545166937e-05,2,363,sum,tau2,0
576558,1.332659650967638e-05,1,364,sum,tau2,0
324546,1.3300536671529502e-05,1,365,sum,tau2,0
343015,1.3263936053163952e-05,1,366,sum,tau2,0
954313,1.3122653411527912e-05,1,367,sum,tau2,0
719412,1.307253514485267e-05,2,368,sum,tau2,0
733425,1.30700462033543e-05,1,369,sum,tau2,0
794670,1.3041211963922921e-05,1,370,sum,tau2,0
226940,1.3041211963922921e-05,1,371,sum,tau2,0
709127,1.2970617300985532e-05,2,372,sum,tau2,0
158385,1.296653143117352e-05,1,373,sum,tau2,0
720301,1.296653143117352e-05,1,374,sum,tau2,0
575503,1.2961216829069256e-05,1,375,sum,tau2,0
2675,1.2953629311538982e-05,2,376,sum,tau2,0
687783,1.2791902121753758e-05,1,377,sum,tau2,0
752327,1.2756010856026501e-05,1,378,sum,tau2,0
980607,1.2743792630068036e-05,1,379,sum,tau2,0
236385,1.2743792630068036e-05,1,380,sum,tau2,0
44291,1.2652026562867655e-05,1,381,sum,tau2,0
264815,1.2652026562867655e-05,1,382,sum,tau2,0
347644,1.2643982380547458e-05,2,383,sum,tau2,0
214015,1.2627394838562525e-05,1,384,sum,tau2,0
637086,1.2606580575058141e-05,1,385,sum,tau2,0
240113,1.2574796298256741e-05,2,386,sum,tau2,0
945217,1.2519632621999496e-05,5,387,sum,tau2,0
357235,1.2496919620910464e-05,1,388,sum,tau2,0
714767,1.2412910328587428e-05,1,389,sum,tau2,0
697937,1.2412910328587428e-05,1,390,sum,tau2,0
556819,1.2412910328587428e-05,1,391,sum,tau2,0
6125,1.2412910328587428e-05,1,392,sum,tau2,0
534725,1.2343873965264134e-05,1,393,sum,tau2,0
661488,1.2284647838325304e-05,2,394,sum,tau2,0
816075,1.2244219055082367e-05,1,395,sum,tau2,0
945448,1.2241618066224963e-05,3,396,sum,tau2,0
803968,1.2123729435271878e-05,1,397,sum,tau2,0
663725,1.2056975583276332e-05,1,398,sum,tau2,0
628505,1.19960093252351e-05,1,399,sum,tau2,0
961327,1.1851089731342242e-05,1,400,sum,tau2,0
83002,1.1840805813637495e-05,1,401,sum,tau2,0
505691,1.1840805813637495e-05,1,402,sum,tau2,0
365177,1.1729093438921892e-05,1,403,sum,tau2,0
172201,1.1695122933220528e-05,2,404,sum,tau2,0
872001,1.1679718264691591e-05,1,405,sum,tau2,0
797268,1.1660590458906138e-05,2,406,sum,tau2,0
323239,1.1643162207883688e-05,1,407,sum,tau2,0
370556,1.1623945022106493e-05,1,408,sum,tau2,0
1633,1.1623945022106493e-05,1,409,sum,tau2,0
515282,1.1609376335921119e-05,1,410,sum,tau2,0
201542,1.1609376335921119e-05,1,411,sum,tau2,0
647747,1.1609376335921119e-05,1,412,sum,tau2,0
810264,1.1569681265579122e-05,1,413,sum,tau2,0
833017,1.1561154566280561e-05,2,414,sum,tau2,0
895765,1.1520379125208685e-05,2,415,sum,tau2,0
120427,1.1509066554976282e-05,1,416,sum,tau2,0
508266,1.1441856959055854e-05,3,417,sum,tau2,0
484416,1.143371089271251e-05,4,418,sum,tau2,0
385138,1.1433504014874951e-05,1,419,sum,tau2,0
848731,1.1427981384655354e-05,1,420,sum,tau2,0
467262,1.1425384684535821e-05,1,421,sum,tau2,0
746742,1.1420015398789351e-05,1,422,sum,tau2,0
340602,1.1420015398789351e-05,1,423,sum,tau2,0
23445,1.1334537813713083e-05,1,424,sum,tau2,0
116517,1.1310899314732787e-05,1,425,sum,tau2,0
258275,1.1310899314732787e-05,1,426,sum,tau2,0
886959,1.1276831527374399e-05,1,427,sum,tau2,0
486455,1.1276831527374399e-05,1,428,sum,tau2,0
137629,1.1240111747665152e-05,1,429,sum,tau2,0
635189,1.1240111747665152e-05,1,430,sum,tau2,0
558070,1.1185531982533223e-05,1,431,sum,tau2,0
862337,1.1185531982533223e-05,1,432,sum,tau2,0
920805,1.1130241956637384e-05,2,433,sum,tau2,0
893798,1.1098063738654004e-05,1,434,sum,tau2,0
894874,1.1095504797616395e-05,1,435,sum,tau2,0
953579,1.1068044148628024e-05,1,436,sum,tau2,0
410498,1.0978731441220254e-05,2,437,sum,tau2,0
17291,1.0954376403435336e-05,1,438,sum,tau2,0
757937,1.0914720597648135e-05,1,439,sum,tau2,0
551301,1.0911681790290612e-05,1,440,sum,tau2,0
953581,1.0869103146535899e-05,2,441,sum,tau2,0
648912,1.077854200182142e-05,1,442,sum,tau2,0
102728,1.0751062699142357e-05,2,443,sum,tau2,0
926617,1.0732779399500558e-05,2,444,sum,tau2,0
652352,1.0706398859096905e-05,4,445,sum,tau2,0
204649,1.067978258107804e-05,2,446,sum,tau2,0
567368,1.0661428675214597e-05,1,447,sum,tau2,0
982630,1.0641778929044083e-05,1,448,sum,tau2,0
355451,1.0617084015922937e-05,1,449,sum,tau2,0
325497,1.0617084015922937e-05,1,450,sum,tau2,0
149048,1.0588704494008538e-05,3,451,sum,tau2,0
997305,1.0449709323100596e-05,1,452,sum,tau2,0
672659,1.0440586033148927e-05,1,453,sum,tau2,0
676507,1.0440586033148927e-05,1,454,sum,tau2,0
939121,1.0440586033148927e-05,1,455,sum,tau2,0
486759,1.0440586033148927e-05,1,456,sum,tau2,0
154853,1.0434546047245848e-05,1,457,sum,tau2,0
15618,1.0434546047245848e-05,1,458,sum,tau2,0
313620,1.0332335830893842e-05,1,459,sum,tau2,0
601268,1.0328545762432597e-05,1,460,sum,tau2,0
152572,1.0293576866312358e-05,1,461,sum,tau2,0
937073,1.0283732281117195e-05,2,462,sum,tau2,0
373514,1.024190728872096e-05,2,463,sum,tau2,0
996573,1.0169082161036306e-05,2,464,sum,tau2,0
178137,1.0116097808445694e-05,1,465,sum,tau2,0
460376,1.0103787975487385e-05,1,466,sum,tau2,0
924141,1.0026740200096505e-05,3,467,sum,tau2,0
619653,1.002003192522321e-05,1,468,sum,tau2,0
34994,9.98560442094874e-06,1,469,sum,tau2,0
416499,9.814135778636792e-06,1,470,sum,tau2,0
525736,9.713550897666974e-06,3,471,sum,tau2,0
942700,9.621336740740713e-06,1,472,sum,tau2,0
210529,9.614128823775515e-06,6,473,sum,tau2,0
591769,9.601745088266455e-06,1,474,sum,tau2,0
444625,9.550066994443318e-06,3,475,sum,tau2,0
334970,9.53033261624162e-06,1,476,sum,tau2,0
589485,9.489786025579763e-06,3,477,sum,tau2,0
482437,9.476241597414162e-06,1,478,sum,tau2,0
468638,9.448389987577071e-06,1,479,sum,tau2,0
671944,9.398786515192903e-06,1,480,sum,tau2,0
220134,9.398786515192903e-06,1,481,sum,tau2,0
309313,9.366928411915148e-06,1,482,sum,tau2,0
641627,9.357618700324751e-06,2,483,sum,tau2,0
351661,9.321546116267796e-06,1,484,sum,tau2,0
668502,9.211868470504572e-06,1,485,sum,tau2,0
768307,9.156775876909004e-06,1,486,sum,tau2,0
669190,9.156775876909004e-06,1,487,sum,tau2,0
496644,9.148738317769714e-06,3,488,sum,tau2,0
731640,9.146880228582352e-06,1,489,sum,tau2,0
552156,9.039404952372534e-06,2,490,sum,tau2,0
397719,8.990506145145333e-06,1,491,sum,tau2,0
592756,8.990506145145333e-06,1,492,sum,tau2,0
289689,8.917794565663283e-06,3,493,sum,tau2,0
506852,8.912060875453748e-06,1,494,sum,tau2,0
240843,8.895754349736815e-06,2,495,sum,tau2,0
159417,8.884142899918403e-06,1,496,sum,tau2,0
862704,8.87710726349065e-06,1,497,sum,tau2,0
790659,8.87710726349065e-06,1,498,sum,tau2,0
251301,8.813073949169796e-06,1,499,sum,tau2,0
799960,8.79280616983178e-06,2,500,sum,tau2,0
279229,8.78670339639712e-06,2,501,sum,tau2,0
209024,8.754487621248997e-06,3,502,sum,tau2,0
884635,8.691639315118557e-06,2,503,sum,tau2,0
436772,8.688061880217392e-06,1,504,sum,tau2,0
571837,8.658733594637372e-06,2,505,sum,tau2,0
960549,8.646380427958932e-06,2,506,sum,tau2,0
78879,8.635075761738808e-06,1,507,sum,tau2,0
